,dates,opens,highs,lows,closes,volumes,market_caps,smas_10,smas_20,smas_30
523,2018-09-04,289.09000000,292.64000000,283.00000000,285.30000000,330102.19000000,330102.19000000,22.8,22.64,22.685
524,2018-09-03,295.51000000,296.62000000,285.99000000,289.09000000,274753.70062000,274753.70062000,0.0,0.0,0.0
525,2018-09-02,295.80000000,299.33000000,288.87000000,295.41000000,153300.06112000,153300.06112000,0.0,0.0,0.0
526,2018-09-01,281.46000000,302.00000000,281.34000000,295.71000000,294944.44010000,294944.44010000,0.0,0.0,0.0
527,2018-08-31,283.90000000,289.00000000,276.59000000,281.41000000,302663.37038000,302663.37038000,22.9,22.6525,22.7533
528,2018-08-30,288.35000000,291.00000000,271.88000000,283.89000000,336993.14413000,336993.14413000,22.985,22.6625,22.8383
529,2018-08-29,295.44000000,297.00000000,283.55000000,288.40000000,324275.47324000,324275.47324000,23.0,22.6425,22.8917
530,2018-08-28,287.71000000,298.00000000,282.66000000,295.44000000,318323.28971000,318323.28971000,22.985,22.6325,22.9483
531,2018-08-27,274.17000000,288.15000000,271.59000000,287.71000000,281020.64727000,281020.64727000,22.95,22.625,22.9967
532,2018-08-26,277.54000000,277.91000000,268.69000000,274.29000000,232525.94970000,232525.94970000,0.0,0.0,0.0
533,2018-08-25,281.05000000,282.71000000,275.99000000,277.55000000,253375.49477000,253375.49477000,0.0,0.0,0.0
534,2018-08-24,276.06000000,283.10000000,270.22000000,281.19000000,271850.21373000,271850.21373000,22.88,22.595,23.0633
535,2018-08-23,270.68000000,280.30000000,267.55000000,275.99000000,277304.60909000,277304.60909000,22.805,22.575,23.1333
536,2018-08-22,281.09000000,298.89000000,259.50000000,270.80000000,403936.78303000,403936.78303000,22.735,22.5875,23.1983
537,2018-08-21,270.51000000,285.90000000,269.70000000,281.21000000,224701.57671000,224701.57671000,22.605,22.5875,23.2383
538,2018-08-20,299.30000000,304.04000000,269.50000000,270.51000000,219153.78936000,219153.78936000,22.48,22.6275,23.3
539,2018-08-19,294.10000000,307.40000000,288.20000000,299.42000000,288483.44841000,288483.44841000,0.0,0.0,0.0
540,2018-08-18,317.51000000,321.33000000,281.79000000,294.11000000,384021.38829000,384021.38829000,0.0,0.0,0.0
541,2018-08-17,286.84000000,318.00000000,285.00000000,317.51000000,342556.46068000,342556.46068000,22.405,22.68,23.37
542,2018-08-16,281.46000000,298.60000000,277.55000000,287.17000000,235665.25510000,235665.25510000,22.34,22.765,23.44
543,2018-08-15,278.47000000,304.45000000,276.30000000,281.12000000,438620.64156000,438620.64156000,22.285,22.8375,23.5083
544,2018-08-14,283.81000000,283.81000000,250.00000000,278.41000000,485174.37541000,485174.37541000,22.28,22.93,23.5817
545,2018-08-13,317.96000000,321.99000000,280.68000000,283.81000000,307713.22214000,307713.22214000,22.3,23.02,23.645
546,2018-08-12,317.49000000,327.13000000,313.42000000,317.89000000,135524.79994000,135524.79994000,0.0,0.0,0.0
547,2018-08-11,331.88000000,332.98000000,304.45000000,317.69000000,335634.67243000,335634.67243000,0.0,0.0,0.0
548,2018-08-10,363.21000000,365.87000000,325.95000000,331.81000000,264274.13378000,264274.13378000,22.31,23.155,23.7233
549,2018-08-09,355.48000000,369.90000000,350.51000000,363.30000000,244268.20567000,244268.20567000,22.345,23.2975,23.7917
550,2018-08-08,378.20000000,380.42000000,347.25000000,355.48000000,275047.10788000,275047.10788000,22.44,23.43,23.8717
551,2018-08-07,405.19000000,412.76000000,369.19000000,378.21000000,207706.11078000,207706.11078000,22.57,23.555,23.935
552,2018-08-06,408.77000000,413.28000000,397.08000000,405.28000000,166496.42465000,166496.42465000,22.775,23.71,24.0083
553,2018-08-05,407.21000000,413.24000000,400.16000000,408.79000000,158913.77206000,158913.77206000,0.0,0.0,0.0
554,2018-08-04,417.58000000,419.53000000,401.86000000,407.21000000,179498.57515000,179498.57515000,0.0,0.0,0.0
555,2018-08-03,410.62000000,420.01000000,396.61000000,417.52000000,201156.61154000,201156.61154000,22.955,23.8525,24.0933
556,2018-08-02,420.37000000,425.52000000,407.43000000,410.62000000,178421.10672000,178421.10672000,23.19,23.99,24.185
557,2018-08-01,432.20000000,434.99000000,406.55000000,420.41000000,209570.08440000,209570.08440000,23.39,24.12,24.275
558,2018-07-31,456.19000000,457.30000000,427.00000000,432.22000000,214913.57229000,214913.57229000,23.58,24.2325,24.34
559,2018-07-30,466.40000000,469.79000000,446.10000000,456.23000000,179581.79415000,179581.79415000,23.74,24.3175,24.3967
560,2018-07-29,468.44000000,472.00000000,461.60000000,466.40000000,138747.56334000,138747.56334000,0.0,0.0,0.0
561,2018-07-28,470.09000000,472.00000000,460.82000000,469.29000000,156862.59361000,156862.59361000,0.0,0.0,0.0
562,2018-07-27,462.17000000,474.00000000,455.84000000,470.09000000,198304.79211000,198304.79211000,24.0,24.43,24.4617
563,2018-07-26,472.11000000,485.00000000,460.00000000,462.64000000,173976.21920000,173976.21920000,24.25,24.515,24.5217
564,2018-07-25,479.24000000,485.77000000,464.00000000,472.10000000,170475.54936000,170475.54936000,24.42,24.5875,24.5567
565,2018-07-24,450.05000000,484.27000000,448.47000000,479.28000000,158286.75900000,158286.75900000,24.54,24.6175,24.5833
566,2018-07-23,457.47000000,469.82000000,447.11000000,450.05000000,106561.46081000,106561.46081000,24.645,24.625,24.5817
567,2018-07-22,460.23000000,472.20000000,454.19000000,457.47000000,60684.89595000,60684.89595000,0.0,0.0,0.0
568,2018-07-21,449.04000000,468.97000000,441.18000000,460.23000000,74259.64067000,74259.64067000,0.0,0.0,0.0
569,2018-07-20,468.70000000,471.02000000,440.00000000,449.04000000,160873.38244000,160873.38244000,24.75,24.6625,24.58
570,2018-07-19,479.40000000,484.15000000,462.57000000,468.57000000,171308.06705000,171308.06705000,24.79,24.6825,24.5833
571,2018-07-18,498.89000000,515.47000000,468.01000000,479.41000000,236137.80710000,236137.80710000,24.85,24.7175,24.5933
572,2018-07-17,478.49000000,512.00000000,465.29000000,498.76000000,215318.06761000,215318.06761000,24.885,24.72,24.585
573,2018-07-16,449.79000000,480.57000000,444.03000000,478.49000000,172440.71343000,172440.71343000,24.895,24.725,24.57
574,2018-07-15,433.20000000,455.00000000,430.52000000,449.78000000,140415.27048000,140415.27048000,0.0,0.0,0.0
575,2018-07-14,432.43000000,440.00000000,428.26000000,433.19000000,122253.69397000,122253.69397000,0.0,0.0,0.0
576,2018-07-13,431.14000000,442.47000000,424.62000000,432.46000000,150320.32532000,150320.32532000,24.86,24.6925,24.525
577,2018-07-12,444.99000000,445.36000000,416.94000000,431.14000000,181877.07924000,181877.07924000,24.78,24.6575,24.5033
578,2018-07-11,432.55000000,452.69000000,424.20000000,444.99000000,159022.59726000,159022.59726000,24.755,24.625,24.4817
579,2018-07-10,471.73000000,473.23000000,427.69000000,432.48000000,173640.97620000,173640.97620000,24.695,24.605,24.455
580,2018-07-09,486.55000000,488.98000000,468.20000000,471.71000000,89532.14109000,89532.14109000,24.605,24.55,24.4183
581,2018-07-08,485.57000000,495.98000000,482.05000000,486.77000000,144703.13626000,144703.13626000,0.0,0.0,0.0
582,2018-07-07,470.48000000,487.99000000,461.50000000,485.57000000,83629.95382000,83629.95382000,0.0,0.0,0.0
583,2018-07-06,467.79000000,476.00000000,451.29000000,470.47000000,100428.64802000,100428.64802000,24.575,24.495,24.3833
584,2018-07-05,467.19000000,480.00000000,458.80000000,467.87000000,125806.00830000,125806.00830000,24.575,24.48,24.345
585,2018-07-04,461.78000000,482.70000000,458.02000000,467.38000000,101886.20199000,101886.20199000,0.0,0.0,0.0
586,2018-07-03,476.32000000,486.98000000,457.00000000,461.82000000,186954.55478000,186954.55478000,24.585,24.465,24.3383
587,2018-07-02,452.14000000,481.83000000,444.16000000,476.25000000,182585.11018000,182585.11018000,24.555,24.435,24.345
588,2018-07-01,454.20000000,457.77000000,443.73000000,452.10000000,111226.62846000,111226.62846000,0.0,0.0,0.0
589,2018-06-30,434.77000000,463.15000000,434.51000000,454.09000000,157169.20242000,157169.20242000,0.0,0.0,0.0
590,2018-06-29,420.48000000,442.00000000,404.48000000,434.77000000,159495.30942000,159495.30942000,24.555,24.4075,24.35
591,2018-06-28,441.36000000,443.96000000,416.45000000,420.22000000,112309.56714000,112309.56714000,24.525,24.3575,24.34
592,2018-06-27,429.81000000,445.95000000,420.19000000,441.64000000,99156.36437000,99156.36437000,24.535,24.365,24.3333
593,2018-06-26,459.04000000,460.81000000,429.00000000,429.34000000,84003.09976000,84003.09976000,24.495,24.345,24.3
594,2018-06-25,454.29000000,474.47000000,444.37000000,458.70000000,122942.11650000,122942.11650000,24.515,24.335,24.3017
595,2018-06-24,473.40000000,475.81000000,419.53000000,454.41000000,198264.10079000,198264.10079000,0.0,0.0,0.0
596,2018-06-23,462.40000000,481.00000000,455.00000000,473.41000000,94465.26834000,94465.26834000,0.0,0.0,0.0
597,2018-06-22,526.32000000,526.44000000,450.00000000,462.09000000,212659.53437000,212659.53437000,24.495,24.325,24.2867
598,2018-06-21,536.34000000,544.98000000,521.11000000,526.18000000,79862.90544000,79862.90544000,24.415,24.2875,24.2517
599,2018-06-20,537.68000000,542.02000000,515.08000000,536.49000000,123892.04240000,123892.04240000,24.385,24.23,24.22
600,2018-06-19,517.77000000,548.20000000,510.01000000,537.97000000,148148.38064000,148148.38064000,24.345,24.215,24.185
601,2018-06-18,497.15000000,524.48000000,487.27000000,517.95000000,143826.68272000,143826.68272000,24.315,24.24,24.1733
602,2018-06-17,496.45000000,507.60000000,492.70000000,497.14000000,117316.93221000,117316.93221000,0.0,0.0,0.0
603,2018-06-16,487.47000000,503.28000000,483.72000000,496.74000000,131095.45173000,131095.45173000,0.0,0.0,0.0
604,2018-06-15,519.30000000,521.00000000,481.62000000,487.48000000,160532.53607000,160532.53607000,24.26,24.2475,24.135
605,2018-06-14,475.47000000,529.00000000,460.00000000,519.29000000,206093.07330000,206093.07330000,24.19,24.2475,24.095
606,2018-06-13,493.00000000,501.97000000,449.06000000,475.47000000,181842.19417000,181842.19417000,24.195,24.2325,24.0433
607,2018-06-12,531.08000000,538.88000000,482.00000000,493.00000000,158223.14812000,158223.14812000,24.195,24.2025,23.9633
608,2018-06-11,524.64000000,535.51000000,508.66000000,531.69000000,145813.07819000,145813.07819000,24.155,24.195,23.9083
609,2018-06-10,592.44000000,592.87000000,501.13000000,524.11000000,190350.58429000,190350.58429000,0.0,0.0,0.0
610,2018-06-09,599.29000000,608.97000000,591.00000000,592.87000000,38908.06530000,38908.06530000,0.0,0.0,0.0
611,2018-06-08,605.20000000,608.45000000,593.33000000,598.68000000,49228.00755000,49228.00755000,24.155,24.1825,23.8267
612,2018-06-07,606.68000000,618.00000000,598.24000000,605.16000000,60174.18880000,60174.18880000,24.16,24.17,23.7967
613,2018-06-06,609.29000000,613.35000000,593.40000000,607.40000000,70152.92117000,70152.92117000,24.075,24.1375,23.7367
614,2018-06-05,591.02000000,614.00000000,570.36000000,609.05000000,89053.74351000,89053.74351000,24.085,24.105,23.6733
615,2018-06-04,619.66000000,625.47000000,580.15000000,591.02000000,96339.44507000,96339.44507000,24.165,24.1025,23.6083
616,2018-06-03,590.85000000,628.81000000,590.10000000,619.66000000,84123.33235000,84123.33235000,0.0,0.0,0.0
617,2018-06-02,579.00000000,599.17000000,572.90000000,590.85000000,80258.14719000,80258.14719000,0.0,0.0,0.0
618,2018-06-01,577.81000000,590.26000000,564.93000000,579.00000000,83840.84162000,83840.84162000,24.235,24.0725,23.5517
619,2018-05-31,557.87000000,586.73000000,552.98000000,577.81000000,100101.52276000,100101.52276000,24.305,24.0475,23.5067
620,2018-05-30,567.09000000,585.83000000,541.20000000,557.19000000,122132.27010000,122132.27010000,24.27,23.9675,23.4183
621,2018-05-29,511.50000000,573.43000000,510.00000000,567.36000000,189082.83788000,189082.83788000,24.21,23.8475,23.3583
622,2018-05-28,570.81000000,576.20000000,506.11000000,511.50000000,153197.83278000,153197.83278000,0.0,0.0,0.0
623,2018-05-27,586.03000000,592.00000000,557.43000000,570.40000000,97097.26713000,97097.26713000,0.0,0.0,0.0
624,2018-05-26,585.56000000,607.62000000,578.32000000,586.00000000,77654.12532000,77654.12532000,0.0,0.0,0.0
625,2018-05-25,602.08000000,617.46000000,568.70000000,585.55000000,118076.26273000,118076.26273000,24.235,23.785,23.3067
626,2018-05-24,577.19000000,612.10000000,550.00000000,602.18000000,195854.62497000,195854.62497000,24.21,23.6625,23.2483
627,2018-05-23,640.86000000,669.00000000,560.00000000,577.19000000,257099.77096000,257099.77096000,24.18,23.615,23.185
628,2018-05-22,697.10000000,699.60000000,637.32000000,640.99000000,107059.57690000,107059.57690000,24.2,23.5675,23.14
629,2018-05-21,716.16000000,720.46000000,688.00000000,696.70000000,96085.15451000,96085.15451000,24.125,23.4675,23.0883
630,2018-05-20,697.00000000,729.88000000,688.40000000,716.16000000,86004.74090000,86004.74090000,0.0,0.0,0.0
631,2018-05-19,693.26000000,717.80000000,682.31000000,697.00000000,88828.85641000,88828.85641000,0.0,0.0,0.0
632,2018-05-18,667.62000000,694.90000000,656.00000000,692.60000000,106541.66307000,106541.66307000,24.04,23.33,23.02
633,2018-05-17,706.80000000,719.25000000,662.00000000,667.62000000,106723.38375000,106723.38375000,23.91,23.21,22.9483
634,2018-05-16,704.91000000,712.84000000,673.52000000,706.29000000,118902.46895000,118902.46895000,23.79,23.1075,22.9167
635,2018-05-15,727.49000000,740.00000000,695.00000000,704.91000000,127191.21863000,127191.21863000,23.665,22.9925,22.855
636,2018-05-14,729.08000000,743.90000000,686.00000000,727.49000000,183466.92240000,183466.92240000,23.485,22.9325,22.8117
637,2018-05-13,684.56000000,742.00000000,666.31000000,729.08000000,136022.39207000,136022.39207000,0.0,0.0,0.0
638,2018-05-12,676.96000000,690.20000000,633.20000000,684.11000000,166801.07487000,166801.07487000,0.0,0.0,0.0
639,2018-05-11,722.52000000,737.23000000,663.00000000,676.96000000,216953.54991000,216953.54991000,23.335,22.8425,22.7633
640,2018-05-10,752.40000000,769.88000000,720.00000000,722.52000000,102019.29933000,102019.29933000,23.115,22.7675,22.7417
641,2018-05-09,748.99000000,760.74000000,710.26000000,751.75000000,112353.37758000,112353.37758000,23.05,22.6875,22.7
642,2018-05-08,753.00000000,777.00000000,720.02000000,748.99000000,135106.19621000,135106.19621000,22.935,22.61,22.6633
643,2018-05-07,794.30000000,799.14000000,701.00000000,752.49000000,284237.06328000,284237.06328000,22.81,22.57,22.6217
644,2018-05-06,819.50000000,839.99000000,752.49000000,794.30000000,166871.16002000,166871.16002000,0.0,0.0,0.0
645,2018-05-05,785.80000000,832.66000000,781.56000000,819.50000000,128631.18764000,128631.18764000,0.0,0.0,0.0
646,2018-05-04,779.00000000,810.00000000,756.91000000,785.99000000,179924.40215000,179924.40215000,22.62,22.51,22.5783
647,2018-05-03,688.55000000,792.08000000,685.39000000,779.00000000,229419.20900000,229419.20900000,22.51,22.4675,22.575
648,2018-05-02,671.99000000,691.99000000,663.00000000,688.56000000,86185.50330000,86185.50330000,22.425,22.48,22.5883
649,2018-05-01,670.78000000,675.60000000,627.58000000,672.00000000,133123.66675000,133123.66675000,22.32,22.45,22.6267
650,2018-04-30,690.85000000,695.30000000,662.20000000,670.78000000,112494.91720000,112494.91720000,22.38,22.475,22.7083
651,2018-04-29,683.50000000,700.49000000,665.28000000,690.85000000,110020.23869000,110020.23869000,0.0,0.0,0.0
652,2018-04-28,643.41000000,694.90000000,638.76000000,682.86000000,113128.36337000,113128.36337000,0.0,0.0,0.0
653,2018-04-27,661.51000000,686.82000000,635.73000000,643.46000000,134803.48389000,134803.48389000,22.35,22.4775,22.755
654,2018-04-26,617.73000000,666.19000000,600.00000000,661.51000000,155754.00815000,155754.00815000,22.42,22.555,22.8383
655,2018-04-25,701.16000000,703.30000000,593.83000000,618.00000000,341439.50428000,341439.50428000,22.325,22.525,22.88
656,2018-04-24,644.58000000,712.99000000,643.76000000,701.58000000,171437.66972000,171437.66972000,22.285,22.5275,22.925
657,2018-04-23,620.67000000,649.11000000,618.02000000,645.09000000,77475.70793000,77475.70793000,22.33,22.5275,22.9767
658,2018-04-22,604.87000000,643.49000000,589.00000000,620.92000000,120127.37280000,120127.37280000,0.0,0.0,0.0
659,2018-04-21,616.80000000,624.50000000,570.23000000,604.87000000,159364.95353000,159364.95353000,0.0,0.0,0.0
660,2018-04-20,568.14000000,622.17000000,556.50000000,617.09000000,160209.03951000,160209.03951000,22.4,22.5575,23.0417
661,2018-04-19,526.49000000,571.61000000,521.03000000,568.14000000,112235.77328000,112235.77328000,22.425,22.6075,23.1117
662,2018-04-18,502.56000000,526.99000000,501.12000000,526.09000000,73161.95251000,73161.95251000,22.535,22.67,23.1933
663,2018-04-17,512.09000000,521.20000000,500.02000000,502.56000000,96541.96382000,96541.96382000,22.58,22.78,23.2883
664,2018-04-16,533.88000000,538.00000000,497.31000000,511.46000000,130359.52549000,130359.52549000,22.57,22.8725,23.335
665,2018-04-15,502.68000000,535.00000000,502.51000000,533.88000000,108739.15395000,108739.15395000,0.0,0.0,0.0
666,2018-04-14,494.69000000,515.00000000,485.58000000,502.68000000,121283.33380000,121283.33380000,0.0,0.0,0.0
667,2018-04-13,494.30000000,530.00000000,480.22000000,495.11000000,251752.08782000,251752.08782000,22.605,22.9575,23.3783
668,2018-04-12,429.90000000,499.00000000,412.88000000,495.67000000,249766.38316000,249766.38316000,22.69,23.0475,23.4233
669,2018-04-11,415.53000000,433.54000000,410.38000000,429.52000000,86706.68627000,86706.68627000,22.725,23.1575,23.48
670,2018-04-10,399.25000000,418.68000000,391.40000000,416.07000000,81394.29605000,81394.29605000,22.77,23.245,23.5567
671,2018-04-09,400.40000000,431.99000000,387.10000000,399.44000000,151653.50413000,151653.50413000,22.725,23.3,23.6217
672,2018-04-08,384.51000000,404.05000000,384.00000000,400.40000000,57395.52936000,57395.52936000,0.0,0.0,0.0
673,2018-04-07,368.89000000,394.75000000,368.28000000,384.51000000,71463.42848000,71463.42848000,0.0,0.0,0.0
674,2018-04-06,381.56000000,385.91000000,362.54000000,368.89000000,74458.69141000,74458.69141000,22.715,23.3625,23.685
675,2018-04-05,378.15000000,387.03000000,365.61000000,381.22000000,120314.05875000,120314.05875000,22.79,23.455,23.7817
676,2018-04-04,415.00000000,416.50000000,370.00000000,378.16000000,140598.39668000,140598.39668000,22.805,23.5225,23.8367
677,2018-04-03,385.00000000,419.08000000,380.13000000,415.01000000,137897.55565000,137897.55565000,22.98,23.6425,23.9383
678,2018-04-02,378.58000000,394.87000000,375.00000000,385.05000000,113242.14191000,113242.14191000,23.175,23.7175,24.02
679,2018-04-01,393.93000000,399.91000000,356.90000000,378.58000000,150493.99422000,150493.99422000,0.0,0.0,0.0
680,2018-03-31,392.40000000,419.40000000,388.52000000,393.92000000,167833.59399000,167833.59399000,0.0,0.0,0.0
681,2018-03-30,383.87000000,412.04000000,366.00000000,392.43000000,292254.79437000,292254.79437000,0.0,0.0,0.0
682,2018-03-29,446.07000000,449.43000000,380.00000000,384.00000000,225341.94316000,225341.94316000,23.31,23.765,24.095
683,2018-03-28,448.50000000,466.00000000,440.14000000,446.67000000,89895.47885000,89895.47885000,23.405,23.79,24.135
684,2018-03-27,485.00000000,491.55000000,446.00000000,448.50000000,138188.76042000,138188.76042000,23.59,23.8575,24.2033
685,2018-03-26,523.95000000,527.67000000,465.56000000,485.00000000,151084.23688000,151084.23688000,23.72,23.95,24.285
686,2018-03-25,521.17000000,536.00000000,512.00000000,523.74000000,71903.17130000,71903.17130000,0.0,0.0,0.0
687,2018-03-24,543.20000000,545.99000000,518.63000000,520.22000000,87710.78945000,87710.78945000,0.0,0.0,0.0
688,2018-03-23,539.78000000,544.72000000,506.71000000,543.03000000,106416.06746000,106416.06746000,23.875,24.07,24.3583
689,2018-03-22,559.15000000,578.60000000,516.00000000,539.92000000,111106.19916000,111106.19916000,24.01,24.17,24.43
690,2018-03-21,557.00000000,590.52000000,545.11000000,559.17000000,117019.17321000,117019.17321000,24.12,24.2775,24.4633
691,2018-03-20,556.88000000,567.87000000,515.00000000,557.00000000,135426.91549000,135426.91549000,24.24,24.3525,24.465
692,2018-03-19,537.39000000,560.00000000,515.80000000,556.88000000,184798.77062000,184798.77062000,24.305,24.4175,24.4733
693,2018-03-18,547.98000000,560.00000000,450.00000000,537.00000000,248817.22600000,248817.22600000,0.0,0.0,0.0
694,2018-03-17,599.03000000,609.26000000,544.00000000,546.95000000,68022.45920000,68022.45920000,0.0,0.0,0.0
695,2018-03-16,608.83000000,625.30000000,584.15000000,599.05000000,64720.20994000,64720.20994000,24.26,24.4425,24.4783
696,2018-03-15,610.10000000,621.12000000,570.00000000,608.83000000,94426.72453000,94426.72453000,24.22,24.4875,24.4983
697,2018-03-14,690.16000000,703.54000000,585.00000000,610.10000000,89904.25415000,89904.25415000,24.175,24.5,24.5267
698,2018-03-13,696.52000000,713.76000000,680.00000000,689.94000000,55735.18315000,55735.18315000,24.125,24.51,24.5367
699,2018-03-12,721.00000000,740.50000000,676.31000000,697.11000000,67732.85988000,67732.85988000,24.18,24.5675,24.5917
700,2018-03-11,680.58000000,735.00000000,659.15000000,720.85000000,73967.35869000,73967.35869000,0.0,0.0,0.0
701,2018-03-10,723.65000000,745.00000000,673.06000000,680.58000000,63012.67972000,63012.67972000,0.0,0.0,0.0
702,2018-03-09,695.48000000,727.92000000,640.00000000,723.71000000,116545.37303000,116545.37303000,24.265,24.6,24.6217
703,2018-03-08,749.02000000,772.07000000,684.00000000,695.46000000,76312.77819000,76312.77819000,24.33,24.64,24.7117
704,2018-03-07,813.31000000,826.20000000,718.40000000,749.90000000,109013.28380000,109013.28380000,24.435,24.635,24.8117
705,2018-03-06,849.81000000,853.18000000,803.01000000,813.11000000,48658.06883000,48658.06883000,24.465,24.5775,24.8967
706,2018-03-05,866.61000000,871.75000000,847.20000000,849.84000000,30567.79813000,30567.79813000,24.53,24.5575,24.9933
707,2018-03-04,856.51000000,868.00000000,836.24000000,866.66000000,29735.01829000,29735.01829000,0.0,0.0,0.0
708,2018-03-03,856.27000000,870.78000000,852.30000000,856.02000000,34170.29420000,34170.29420000,0.0,0.0,0.0
709,2018-03-02,870.63000000,876.22000000,850.00000000,856.28000000,39436.26006000,39436.26006000,24.625,24.5875,25.0867
710,2018-03-01,853.50000000,879.96000000,848.65000000,870.63000000,43785.00503000,43785.00503000,24.755,24.6375,25.1617
711,2018-02-28,871.84000000,891.00000000,850.30000000,853.50000000,53620.45209000,53620.45209000,24.825,24.7025,25.2367
712,2018-02-27,867.98000000,897.49000000,860.69000000,870.11000000,63487.68425000,63487.68425000,24.895,24.7425,25.3983
713,2018-02-26,841.46000000,882.00000000,833.00000000,867.98000000,74911.46560000,74911.46560000,24.955,24.7975,25.5117
714,2018-02-25,833.92000000,849.50000000,813.18000000,841.19000000,59431.26474000,59431.26474000,0.0,0.0,0.0
715,2018-02-24,851.59000000,875.00000000,805.00000000,833.94000000,89311.57940000,89311.57940000,0.0,0.0,0.0
716,2018-02-23,801.47000000,885.00000000,785.99000000,851.60000000,154507.41338000,154507.41338000,24.935,24.8,25.5883
717,2018-02-22,836.35000000,871.96000000,786.60000000,801.49000000,137561.85113000,137561.85113000,24.95,24.9025,25.685
718,2018-02-21,882.99000000,908.88000000,812.87000000,835.89000000,176200.55151000,176200.55151000,24.835,25.0,25.7867
719,2018-02-20,939.17000000,961.00000000,873.00000000,882.99000000,120056.67502000,120056.67502000,24.69,25.1125,25.9083
720,2018-02-19,911.00000000,956.22000000,906.04000000,938.11000000,80099.49534000,80099.49534000,0.0,0.0,0.0
721,2018-02-18,969.99000000,978.50000000,897.00000000,911.00000000,160129.79518000,160129.79518000,0.0,0.0,0.0
722,2018-02-17,938.60000000,974.00000000,933.48000000,969.99000000,110091.03618000,110091.03618000,0.0,0.0,0.0
723,2018-02-16,924.55000000,948.48000000,901.36000000,938.67000000,115540.16349000,115540.16349000,24.585,25.225,26.0317
724,2018-02-15,919.09000000,946.66000000,895.59000000,924.55000000,155637.78524000,155637.78524000,24.55,25.3175,26.1733
725,2018-02-14,841.57000000,924.99000000,841.30000000,919.09000000,150342.85558000,150342.85558000,24.52,25.365,26.2933
726,2018-02-13,866.39000000,871.00000000,820.00000000,841.57000000,110305.93537000,110305.93537000,24.58,25.4425,26.4367
727,2018-02-12,808.58000000,877.56000000,807.46000000,866.66000000,143586.93121000,143586.93121000,24.59,25.65,26.58
728,2018-02-11,851.15000000,857.00000000,768.28000000,808.99000000,189323.40800000,189323.40800000,0.0,0.0,0.0
729,2018-02-10,876.30000000,911.20000000,800.00000000,851.15000000,214818.06768000,214818.06768000,0.0,0.0,0.0
730,2018-02-09,781.66000000,882.20000000,781.66000000,877.00000000,95447.67289000,95447.67289000,24.64,25.79,26.7117
731,2018-02-08,753.19000000,786.93000000,751.00000000,781.66000000,10516.26190000,10516.26190000,24.665,25.915,26.8517
732,2018-02-07,779.99000000,849.00000000,714.18000000,754.00000000,356403.44410000,356403.44410000,24.855,26.0525,26.9733
733,2018-02-06,697.93000000,798.00000000,570.10000000,779.25000000,648944.42040000,648944.42040000,25.165,26.2625,27.1267
734,2018-02-05,821.60000000,862.47000000,634.94000000,697.92000000,365516.52899000,365516.52899000,25.535,26.5175,27.3008
735,2018-02-04,971.00000000,975.00000000,789.00000000,823.56000000,186446.03160000,186446.03160000,0.0,0.0,0.0
736,2018-02-03,923.67000000,998.00000000,851.00000000,971.00000000,160037.88129000,160037.88129000,0.0,0.0,0.0
737,2018-02-02,1041.89000000,1047.20000000,783.67000000,922.30000000,377375.22874000,377375.22874000,25.865,26.755,27.4725
738,2018-02-01,1125.96000000,1164.99000000,981.00000000,1041.94000000,203355.29052000,203355.29052000,26.085,26.985,27.6225
739,2018-01-31,1084.63000000,1135.00000000,1029.00000000,1124.81000000,100372.03783000,100372.03783000,26.21,27.18,27.7575
740,2018-01-30,1177.01000000,1186.85000000,1051.00000000,1085.50000000,155278.55404000,155278.55404000,26.305,27.365,27.8425
741,2018-01-29,1251.96000000,1258.89000000,1161.65000000,1177.01000000,105292.76808000,105292.76808000,26.71,27.575,27.9608
742,2018-01-28,1118.99000000,1277.00000000,1112.00000000,1251.96000000,143510.73586000,143510.73586000,0.0,0.0,0.0
743,2018-01-27,1051.03000000,1127.99000000,1032.20000000,1118.99000000,96894.33839000,96894.33839000,0.0,0.0,0.0
744,2018-01-26,1055.29000000,1082.00000000,986.00000000,1051.03000000,145113.63800000,145113.63800000,26.94,27.7475,28.0475
745,2018-01-25,1060.34000000,1115.00000000,1030.26000000,1056.52000000,119415.93495000,119415.93495000,27.165,27.945,28.1658
746,2018-01-24,981.20000000,1074.00000000,953.09000000,1061.00000000,134257.79470000,134257.79470000,27.25,28.0325,28.2375
747,2018-01-23,993.00000000,1030.00000000,909.00000000,980.00000000,160159.63958000,160159.63958000,27.36,28.1075,28.3008
748,2018-01-22,1049.00000000,1090.15000000,908.00000000,993.00000000,185212.52002000,185212.52002000,27.5,28.1838,28.3575
749,2018-01-21,1150.37000000,1152.69000000,998.00000000,1049.00000000,175031.00789000,175031.00789000,0.0,0.0,0.0
750,2018-01-20,1032.50000000,1165.40000000,1031.00000000,1152.75000000,123352.58362000,123352.58362000,0.0,0.0,0.0
751,2018-01-19,993.30000000,1079.00000000,941.00000000,1032.50000000,167954.11253000,167954.11253000,27.645,28.2763,28.4108
752,2018-01-18,1000.00000000,1075.20000000,924.21000000,994.00000000,294545.71207000,294545.71207000,27.885,28.3913,28.5008
753,2018-01-17,999.99000000,1075.51000000,755.00000000,1000.00000000,436333.67326000,436333.67326000,28.15,28.5313,28.6092
754,2018-01-16,1268.67000000,1275.01000000,780.00000000,1000.00000000,343889.36509000,343889.36509000,28.425,28.6113,28.7242
